staffRoasterId,day,scheduleDate,ExamType,Hall,hallCat1,hallCat2,hallCatTimtec,StaffID,Incounter,Period,mainPeriod
144,1,2025-05-19 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP954,39,2:00pm-5:00pm,Afternoon(2pm - 5pm)
145,1,2025-05-19 00:00:00,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP477,40,2:00pm-5:00pm,Afternoon(2pm - 5pm)
146,1,2025-05-19 00:00:00,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP534,40,2:00pm-5:00pm,Afternoon(2pm - 5pm)
147,1,2025-05-19 00:00:00,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1057,40,2:00pm-5:00pm,Afternoon(2pm - 5pm)
148,1,2025-05-19 00:00:00,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1292,40,2:00pm-5:00pm,Afternoon(2pm - 5pm)
149,1,2025-05-19 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP891,41,2:00pm-5:00pm,Afternoon(2pm - 5pm)
150,1,2025-05-19 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP1229,41,2:00pm-5:00pm,Afternoon(2pm - 5pm)
151,1,2025-05-19 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP821,41,2:00pm-5:00pm,Afternoon(2pm - 5pm)
152,1,2025-05-19 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP2060,41,2:00pm-5:00pm,Afternoon(2pm - 5pm)
153,1,2025-05-19 00:00:00,1,AUD III,,,,SP724,42,2:00pm-5:00pm,Afternoon(2pm - 5pm)
154,1,2025-05-19 00:00:00,1,AUD III,,,,SP588,42,2:00pm-5:00pm,Afternoon(2pm - 5pm)
155,1,2025-05-19 00:00:00,1,AUD III,,,,SP1442,42,2:00pm-5:00pm,Afternoon(2pm - 5pm)
156,1,2025-05-19 00:00:00,1,COLFHEC2,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1686,43,2:00pm-5:00pm,Afternoon(2pm - 5pm)
157,1,2025-05-19 00:00:00,1,COLFHEC2,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1947,43,2:00pm-5:00pm,Afternoon(2pm - 5pm)
158,1,2025-05-19 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP1622,44,2:00pm-5:00pm,Afternoon(2pm - 5pm)
159,1,2025-05-19 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP470,44,2:00pm-5:00pm,Afternoon(2pm - 5pm)
160,1,2025-05-19 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP903,44,2:00pm-5:00pm,Afternoon(2pm - 5pm)
161,1,2025-05-19 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP513,44,2:00pm-5:00pm,Afternoon(2pm - 5pm)
162,1,2025-05-19 00:00:00,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP585,45,2:00pm-5:00pm,Afternoon(2pm - 5pm)
163,1,2025-05-19 00:00:00,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1125,45,2:00pm-5:00pm,Afternoon(2pm - 5pm)
164,1,2025-05-19 00:00:00,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1224,45,2:00pm-5:00pm,Afternoon(2pm - 5pm)
165,1,2025-05-19 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1587,46,2:00pm-5:00pm,Afternoon(2pm - 5pm)
166,1,2025-05-19 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1608,46,2:00pm-5:00pm,Afternoon(2pm - 5pm)
167,1,2025-05-19 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP862,46,2:00pm-5:00pm,Afternoon(2pm - 5pm)
168,1,2025-05-19 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP523,46,2:00pm-5:00pm,Afternoon(2pm - 5pm)
169,1,2025-05-19 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP742,46,2:00pm-5:00pm,Afternoon(2pm - 5pm)
170,1,2025-05-19 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP432,46,2:00pm-5:00pm,Afternoon(2pm - 5pm)
171,1,2025-05-19 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1339,46,2:00pm-5:00pm,Afternoon(2pm - 5pm)
172,1,2025-05-19 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1770,46,2:00pm-5:00pm,Afternoon(2pm - 5pm)
173,1,2025-05-19 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1290,47,2:00pm-5:00pm,Afternoon(2pm - 5pm)
174,1,2025-05-19 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1685,47,2:00pm-5:00pm,Afternoon(2pm - 5pm)
175,1,2025-05-19 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP640,47,2:00pm-5:00pm,Afternoon(2pm - 5pm)
176,1,2025-05-19 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1027,47,2:00pm-5:00pm,Afternoon(2pm - 5pm)
177,1,2025-05-19 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP771,47,2:00pm-5:00pm,Afternoon(2pm - 5pm)
178,1,2025-05-19 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1749,47,2:00pm-5:00pm,Afternoon(2pm - 5pm)
179,1,2025-05-19 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1781,47,2:00pm-5:00pm,Afternoon(2pm - 5pm)
180,1,2025-05-19 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1313,47,2:00pm-5:00pm,Afternoon(2pm - 5pm)
181,1,2025-05-19 00:00:00,1,VET ANAT LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1456,48,2:00pm-5:00pm,Afternoon(2pm - 5pm)
182,1,2025-05-19 00:00:00,1,VET ANAT LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP614,48,2:00pm-5:00pm,Afternoon(2pm - 5pm)
183,1,2025-05-19 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1441,49,2:00pm-5:00pm,Afternoon(2pm - 5pm)
184,1,2025-05-19 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1148,49,2:00pm-5:00pm,Afternoon(2pm - 5pm)
185,1,2025-05-19 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP805,49,2:00pm-5:00pm,Afternoon(2pm - 5pm)
186,1,2025-05-19 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP387,49,2:00pm-5:00pm,Afternoon(2pm - 5pm)
187,1,2025-05-19 00:00:00,1,VET MICRO LAB,COLFHEC,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP689,50,2:00pm-5:00pm,Afternoon(2pm - 5pm)
188,1,2025-05-19 00:00:00,1,VET MICRO LAB,COLFHEC,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP872,50,2:00pm-5:00pm,Afternoon(2pm - 5pm)
189,1,2025-05-19 00:00:00,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP1682,51,2:00pm-5:00pm,Afternoon(2pm - 5pm)
190,1,2025-05-19 00:00:00,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP583,51,2:00pm-5:00pm,Afternoon(2pm - 5pm)
191,1,2025-05-19 00:00:00,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP389,51,2:00pm-5:00pm,Afternoon(2pm - 5pm)
192,1,2025-05-19 00:00:00,1,TETFUND BIO LAB,COLENG,COLAMRUD_COLERM_COLENG,1000 SEATER|TET LABS,SP1022,52,2:00pm-5:00pm,Afternoon(2pm - 5pm)
193,1,2025-05-19 00:00:00,1,TETFUND BIO LAB,COLENG,COLAMRUD_COLERM_COLENG,1000 SEATER|TET LABS,SP775,52,2:00pm-5:00pm,Afternoon(2pm - 5pm)
194,1,2025-05-19 00:00:00,1,TETFUND BIO LAB,COLENG,COLAMRUD_COLERM_COLENG,1000 SEATER|TET LABS,SP1180,52,2:00pm-5:00pm,Afternoon(2pm - 5pm)
195,1,2025-05-19 00:00:00,1,TETFUND BIO LAB,COLENG,COLAMRUD_COLERM_COLENG,1000 SEATER|TET LABS,SP590,52,2:00pm-5:00pm,Afternoon(2pm - 5pm)
196,1,2025-05-19 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP1573,53,9:00am -12:00pm,Morning (9am - 12pm)
197,1,2025-05-19 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP2160,53,9:00am -12:00pm,Morning (9am - 12pm)
198,1,2025-05-19 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP448,54,12:00pm -3:00pm,Afternoon (12pm - 3pm)
199,1,2025-05-19 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP973,54,12:00pm -3:00pm,Afternoon (12pm - 3pm)
200,1,2025-05-19 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP736,55,3:00pm -6:00pm,Afternoon (3pm - 6pm)
201,1,2025-05-19 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP1140,55,3:00pm -6:00pm,Afternoon (3pm - 6pm)
202,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP3215,56,9:00am -12:00pm,Morning (9am - 12pm)
203,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP661,56,9:00am -12:00pm,Morning (9am - 12pm)
204,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1736,56,9:00am -12:00pm,Morning (9am - 12pm)
205,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1036,56,9:00am -12:00pm,Morning (9am - 12pm)
206,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2951,56,9:00am -12:00pm,Morning (9am - 12pm)
207,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1678,56,9:00am -12:00pm,Morning (9am - 12pm)
208,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1888,57,12:00pm -3:00pm,Afternoon (12pm - 3pm)
209,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1024,57,12:00pm -3:00pm,Afternoon (12pm - 3pm)
210,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP686,57,12:00pm -3:00pm,Afternoon (12pm - 3pm)
211,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP957,57,12:00pm -3:00pm,Afternoon (12pm - 3pm)
212,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1123,57,12:00pm -3:00pm,Afternoon (12pm - 3pm)
213,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1389,57,12:00pm -3:00pm,Afternoon (12pm - 3pm)
214,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1141,58,3:00pm -6:00pm,Afternoon (3pm - 6pm)
215,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP865,58,3:00pm -6:00pm,Afternoon (3pm - 6pm)
216,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1295,58,3:00pm -6:00pm,Afternoon (3pm - 6pm)
217,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1149,58,3:00pm -6:00pm,Afternoon (3pm - 6pm)
218,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP527,58,3:00pm -6:00pm,Afternoon (3pm - 6pm)
219,1,2025-05-19 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1065,58,3:00pm -6:00pm,Afternoon (3pm - 6pm)
220,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP2647,59,9:00am -12:00pm,Morning (9am - 12pm)
221,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1723,59,9:00am -12:00pm,Morning (9am - 12pm)
222,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1916,59,9:00am -12:00pm,Morning (9am - 12pm)
223,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP2698,59,9:00am -12:00pm,Morning (9am - 12pm)
224,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1791,59,9:00am -12:00pm,Morning (9am - 12pm)
225,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP2816,59,9:00am -12:00pm,Morning (9am - 12pm)
226,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1681,60,12:00pm -3:00pm,Afternoon (12pm - 3pm)
227,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1152,60,12:00pm -3:00pm,Afternoon (12pm - 3pm)
228,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP264,60,12:00pm -3:00pm,Afternoon (12pm - 3pm)
229,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1262,60,12:00pm -3:00pm,Afternoon (12pm - 3pm)
230,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1300,60,12:00pm -3:00pm,Afternoon (12pm - 3pm)
231,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP723,60,12:00pm -3:00pm,Afternoon (12pm - 3pm)
232,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP3194,61,3:00pm -6:00pm,Afternoon (3pm - 6pm)
233,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1066,61,3:00pm -6:00pm,Afternoon (3pm - 6pm)
234,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP1166,61,3:00pm -6:00pm,Afternoon (3pm - 6pm)
235,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP706,61,3:00pm -6:00pm,Afternoon (3pm - 6pm)
236,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP3168,61,3:00pm -6:00pm,Afternoon (3pm - 6pm)
237,1,2025-05-19 00:00:00,2,250-SEATER COMPUTER LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,250-500 SEATER COMP LAB|MAMHOOD,SP365,61,3:00pm -6:00pm,Afternoon (3pm - 6pm)
238,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2727,62,9:00am -12:00pm,Morning (9am - 12pm)
239,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP3193,62,9:00am -12:00pm,Morning (9am - 12pm)
240,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1830,62,9:00am -12:00pm,Morning (9am - 12pm)
241,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2869,62,9:00am -12:00pm,Morning (9am - 12pm)
242,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP3163,62,9:00am -12:00pm,Morning (9am - 12pm)
243,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1914,62,9:00am -12:00pm,Morning (9am - 12pm)
244,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1379,63,12:00pm -3:00pm,Afternoon (12pm - 3pm)
245,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2128,63,12:00pm -3:00pm,Afternoon (12pm - 3pm)
246,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP921,63,12:00pm -3:00pm,Afternoon (12pm - 3pm)
247,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1196,63,12:00pm -3:00pm,Afternoon (12pm - 3pm)
248,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1306,63,12:00pm -3:00pm,Afternoon (12pm - 3pm)
249,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP996,63,12:00pm -3:00pm,Afternoon (12pm - 3pm)
250,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1117,64,3:00pm -6:00pm,Afternoon (3pm - 6pm)
251,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2995,64,3:00pm -6:00pm,Afternoon (3pm - 6pm)
252,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2786,64,3:00pm -6:00pm,Afternoon (3pm - 6pm)
253,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1431,64,3:00pm -6:00pm,Afternoon (3pm - 6pm)
254,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP3050,64,3:00pm -6:00pm,Afternoon (3pm - 6pm)
255,1,2025-05-19 00:00:00,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2865,64,3:00pm -6:00pm,Afternoon (3pm - 6pm)
256,2,2025-05-20 00:00:00,1,ABE LR,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2176,65,9:00am-12:00 noon,Morning (9am - 12noon)
257,2,2025-05-20 00:00:00,1,ABE LR,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP923,65,9:00am-12:00 noon,Morning (9am - 12noon)
258,2,2025-05-20 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2104,66,9:00am-12:00 noon,Morning (9am - 12noon)
259,2,2025-05-20 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2182,66,9:00am-12:00 noon,Morning (9am - 12noon)
260,2,2025-05-20 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP1967,66,9:00am-12:00 noon,Morning (9am - 12noon)
